schedule,seed,block,temperature,eave,final_energy,escaped
"Hotter tuned: T0=180, alpha=0.8",1970,34,0.114088554021,9.14794057238e-08,0,1
"Hotter tuned: T0=180, alpha=0.8",1971,1,180,49.2630100639,0,1
"Hotter tuned: T0=180, alpha=0.8",1971,2,144,41.7751540236,0,1
"Hotter tuned: T0=180, alpha=0.8",1971,3,115.2,46.0870013489,0,1
"Hotter tuned: T0=180, alpha=0.8",1971,4,92.16,45.2359037023,0,1
"Hotter tuned: T0=180, alpha=0.8",1971,5,73.728,39.6119377843,0,1
"Hotter tuned: T0=180, alpha=0.8",1971,6,58.9824,44.8185604512,0,1
"Hotter tuned: T0=180, alpha=0.8",1971,7,47.18592,47.3059664991,0,1
"Hotter tuned: T0=180, alpha=0.8",1971,8,37.748736,42.2877103865,0,1
"Hotter tuned: T0=180, alpha=0.8",1971,9,30.1989888,39.370562011,0,1
"Hotter tuned: T0=180, alpha=0.8",1971,10,24.15919104,44.5284559215,0,1
"Hotter tuned: T0=180, alpha=0.8",1971,11,19.327352832,42.8947804057,0,1
"Hotter tuned: T0=180, alpha=0.8",1971,12,15.4618822656,40.1899725239,0,1
"Hotter tuned: T0=180, alpha=0.8",1971,13,12.3695058125,35.6698902122,0,1
"Hotter tuned: T0=180, alpha=0.8",1971,14,9.89560464998,39.6508331063,0,1
"Hotter tuned: T0=180, alpha=0.8",1971,15,7.91648371999,36.8151739204,0,1
"Hotter tuned: T0=180, alpha=0.8",1971,16,6.33318697599,33.6979467752,0,1
"Hotter tuned: T0=180, alpha=0.8",1971,17,5.06654958079,28.7009957666,0,1
"Hotter tuned: T0=180, alpha=0.8",1971,18,4.05323966463,23.5326446352,0,1
"Hotter tuned: T0=180, alpha=0.8",1971,19,3.24259173171,25.1242320691,0,1
"Hotter tuned: T0=180, alpha=0.8",1971,20,2.59407338537,23.7923970671,0,1
"Hotter tuned: T0=180, alpha=0.8",1971,21,2.07525870829,17.7143182841,0,1
"Hotter tuned: T0=180, alpha=0.8",1971,22,1.66020696663,14.2992312681,0,1
"Hotter tuned: T0=180, alpha=0.8",1971,23,1.32816557331,13.8423363704,0,1
"Hotter tuned: T0=180, alpha=0.8",1971,24,1.06253245865,10.9650722732,0,1
"Hotter tuned: T0=180, alpha=0.8",1971,25,0.850025966917,8.81519276885,0,1
"Hotter tuned: T0=180, alpha=0.8",1971,26,0.680020773533,7.95906570994,0,1
"Hotter tuned: T0=180, alpha=0.8",1971,27,0.544016618827,5.32344914601,0,1
"Hotter tuned: T0=180, alpha=0.8",1971,28,0.435213295061,3.42412459496,0,1
"Hotter tuned: T0=180, alpha=0.8",1971,29,0.348170636049,2.63588044293,0,1
"Hotter tuned: T0=180, alpha=0.8",1971,30,0.278536508839,0.908076556169,0,1
"Hotter tuned: T0=180, alpha=0.8",1971,31,0.222829207071,1.79793871111,0,1
"Hotter tuned: T0=180, alpha=0.8",1971,32,0.178263365657,1.22752151188,0,1
"Hotter tuned: T0=180, alpha=0.8",1972,1,180,36.551122923,0,1
"Hotter tuned: T0=180, alpha=0.8",1972,2,144,55.326518905,0,1
"Hotter tuned: T0=180, alpha=0.8",1972,3,115.2,44.9072843452,0,1
"Hotter tuned: T0=180, alpha=0.8",1972,4,92.16,40.7988020781,0,1
"Hotter tuned: T0=180, alpha=0.8",1972,5,73.728,46.7690322517,0,1
"Hotter tuned: T0=180, alpha=0.8",1972,6,58.9824,42.6001535738,0,1
"Hotter tuned: T0=180, alpha=0.8",1972,7,47.18592,39.1301399123,0,1
"Hotter tuned: T0=180, alpha=0.8",1972,8,37.748736,42.9113274227,0,1
"Hotter tuned: T0=180, alpha=0.8",1972,9,30.1989888,40.8088169111,0,1
"Hotter tuned: T0=180, alpha=0.8",1972,10,24.15919104,44.3189962095,0,1
"Hotter tuned: T0=180, alpha=0.8",1972,11,19.327352832,41.0434178171,0,1
"Hotter tuned: T0=180, alpha=0.8",1972,12,15.4618822656,42.3171694684,0,1
"Hotter tuned: T0=180, alpha=0.8",1972,13,12.3695058125,38.2583404242,0,1
"Hotter tuned: T0=180, alpha=0.8",1972,14,9.89560464998,36.708710177,0,1
"Hotter tuned: T0=180, alpha=0.8",1972,15,7.91648371999,36.9433214153,0,1
"Hotter tuned: T0=180, alpha=0.8",1972,16,6.33318697599,33.0137797622,0,1
"Hotter tuned: T0=180, alpha=0.8",1972,17,5.06654958079,30.572986605,0,1
"Hotter tuned: T0=180, alpha=0.8",1972,18,4.05323966463,24.5952120913,0,1
"Hotter tuned: T0=180, alpha=0.8",1972,19,3.24259173171,25.0054005715,0,1
"Hotter tuned: T0=180, alpha=0.8",1972,20,2.59407338537,18.6355825225,0,1
"Hotter tuned: T0=180, alpha=0.8",1972,21,2.07525870829,17.3790612902,0,1
"Hotter tuned: T0=180, alpha=0.8",1972,22,1.66020696663,13.7414075961,0,1
"Hotter tuned: T0=180, alpha=0.8",1972,23,1.32816557331,12.6800942378,0,1
"Hotter tuned: T0=180, alpha=0.8",1972,24,1.06253245865,11.4977494571,0,1
"Hotter tuned: T0=180, alpha=0.8",1972,25,0.850025966917,5.24007883928,0,1
"Hotter tuned: T0=180, alpha=0.8",1972,26,0.680020773533,6.34909941579,0,1
"Hotter tuned: T0=180, alpha=0.8",1972,27,0.544016618827,7.69516994295,0,1
"Hotter tuned: T0=180, alpha=0.8",1972,28,0.435213295061,4.43306546833,0,1
"Hotter tuned: T0=180, alpha=0.8",1972,29,0.348170636049,3.16519191225,0,1
"Hotter tuned: T0=180, alpha=0.8",1972,30,0.278536508839,0.203461509753,0,1
"Hotter tuned: T0=180, alpha=0.8",1973,1,180,42.2638655497,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,2,144,45.1789530702,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,3,115.2,45.5424346167,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,4,92.16,49.0547167755,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,5,73.728,43.7733908574,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,6,58.9824,42.5506431953,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,7,47.18592,45.3017561302,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,8,37.748736,45.9331207449,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,9,30.1989888,50.5647981657,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,10,24.15919104,47.7250838347,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,11,19.327352832,38.7804999156,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,12,15.4618822656,36.8847194593,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,13,12.3695058125,36.5800719759,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,14,9.89560464998,35.0640497944,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,15,7.91648371999,32.6052984317,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,16,6.33318697599,32.1007814969,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,17,5.06654958079,29.9642540245,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,18,4.05323966463,27.0076816258,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,19,3.24259173171,23.6699727524,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,20,2.59407338537,24.6694905173,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,21,2.07525870829,20.1825903384,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,22,1.66020696663,15.6721655813,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,23,1.32816557331,13.0690778373,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,24,1.06253245865,11.4365436379,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,25,0.850025966917,9.0784048447,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,26,0.680020773533,7.22997236643,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,27,0.544016618827,4.79586184793,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,28,0.435213295061,6.85761168706,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,29,0.348170636049,3.63905932764,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,30,0.278536508839,2.9513388688,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,31,0.222829207071,1.66294571422,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,32,0.178263365657,0.372344570876,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,33,0.142610692526,0.0072866569628,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,34,0.114088554021,3.88187716987e-06,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1973,35,0.0912708432164,1.38748586117e-08,2.17061109798e-10,1
"Hotter tuned: T0=180, alpha=0.8",1974,1,180,42.8934843859,0,1
"Hotter tuned: T0=180, alpha=0.8",1974,2,144,45.0428894152,0,1
"Hotter tuned: T0=180, alpha=0.8",1974,3,115.2,41.9110656424,0,1
"Hotter tuned: T0=180, alpha=0.8",1974,4,92.16,35.6494014177,0,1
"Hotter tuned: T0=180, alpha=0.8",1974,5,73.728,41.1895078943,0,1
"Hotter tuned: T0=180, alpha=0.8",1974,6,58.9824,39.7150958731,0,1
"Hotter tuned: T0=180, alpha=0.8",1974,7,47.18592,38.9752509759,0,1
"Hotter tuned: T0=180, alpha=0.8",1974,8,37.748736,45.0828081371,0,1
"Hotter tuned: T0=180, alpha=0.8",1974,9,30.1989888,42.9988969192,0,1
"Hotter tuned: T0=180, alpha=0.8",1974,10,24.15919104,38.4440605357,0,1
"Hotter tuned: T0=180, alpha=0.8",1974,11,19.327352832,45.1404118502,0,1
"Hotter tuned: T0=180, alpha=0.8",1974,12,15.4618822656,43.4024900961,0,1
"Hotter tuned: T0=180, alpha=0.8",1974,13,12.3695058125,39.7352222622,0,1
"Hotter tuned: T0=180, alpha=0.8",1974,14,9.89560464998,32.6896167559,0,1
"Hotter tuned: T0=180, alpha=0.8",1974,15,7.91648371999,40.9697949245,0,1
"Hotter tuned: T0=180, alpha=0.8",1974,16,6.33318697599,34.9176453607,0,1
"Hotter tuned: T0=180, alpha=0.8",1974,17,5.06654958079,30.5150626236,0,1
"Hotter tuned: T0=180, alpha=0.8",1974,18,4.05323966463,25.1495536611,0,1
"Hotter tuned: T0=180, alpha=0.8",1974,19,3.24259173171,25.8200537393,0,1
"Hotter tuned: T0=180, alpha=0.8",1974,20,2.59407338537,20.2088182417,0,1
"Hotter tuned: T0=180, alpha=0.8",1974,21,2.07525870829,17.9176630609,0,1
"Hotter tuned: T0=180, alpha=0.8",1974,22,1.66020696663,17.4145607719,0,1
"Hotter tuned: T0=180, alpha=0.8",1974,23,1.32816557331,8.15109851756,0,1
"Hotter tuned: T0=180, alpha=0.8",1974,24,1.06253245865,11.2377775398,0,1
"Hotter tuned: T0=180, alpha=0.8",1974,25,0.850025966917,10.039791036,0,1
"Hotter tuned: T0=180, alpha=0.8",1974,26,0.680020773533,8.79942329232,0,1
"Hotter tuned: T0=180, alpha=0.8",1974,27,0.544016618827,6.93324164405,0,1
"Hotter tuned: T0=180, alpha=0.8",1974,28,0.435213295061,3.9882749688,0,1
"Hotter tuned: T0=180, alpha=0.8",1974,29,0.348170636049,0.804406640862,0,1
"Hotter tuned: T0=180, alpha=0.8",1974,30,0.278536508839,0.0117355612299,0,1
"Hotter tuned: T0=180, alpha=0.8",1974,31,0.222829207071,1.01543883043e-11,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,1,180,48.4852391866,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,2,144,44.2254021769,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,3,115.2,42.0092012207,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,4,92.16,46.9351738933,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,5,73.728,44.9464994209,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,6,58.9824,45.6209555279,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,7,47.18592,44.6325339953,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,8,37.748736,45.1426858296,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,9,30.1989888,35.1737165091,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,10,24.15919104,47.5580131977,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,11,19.327352832,40.5592120596,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,12,15.4618822656,40.3038060045,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,13,12.3695058125,38.0580270853,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,14,9.89560464998,43.7175318428,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,15,7.91648371999,34.5843185405,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,16,6.33318697599,33.6862643603,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,17,5.06654958079,26.0281483051,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,18,4.05323966463,26.4584595123,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,19,3.24259173171,21.7706624699,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,20,2.59407338537,22.4683733889,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,21,2.07525870829,18.502400531,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,22,1.66020696663,17.3538121803,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,23,1.32816557331,13.9794756893,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,24,1.06253245865,11.8094870489,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,25,0.850025966917,7.81452114561,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,26,0.680020773533,7.96536573318,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,27,0.544016618827,1.79248437249,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,28,0.435213295061,4.01867272253,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,29,0.348170636049,1.17372027321,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,30,0.278536508839,1.95820602995,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,31,0.222829207071,1.35890513444,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,32,0.178263365657,0.0402967395783,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,33,0.142610692526,0.000604725686231,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,34,0.114088554021,3.7801356139e-06,0,1
"Hotter tuned: T0=180, alpha=0.8",1975,35,0.0912708432164,5.12779174944e-06,0,1
"Hotter tuned: T0=180, alpha=0.8",1976,1,180,45.6686678953,0,1
"Hotter tuned: T0=180, alpha=0.8",1976,2,144,49.863685088,0,1
"Hotter tuned: T0=180, alpha=0.8",1976,3,115.2,45.5541008491,0,1
"Hotter tuned: T0=180, alpha=0.8",1976,4,92.16,41.7801090628,0,1
"Hotter tuned: T0=180, alpha=0.8",1976,5,73.728,41.8998362451,0,1
"Hotter tuned: T0=180, alpha=0.8",1976,6,58.9824,49.2105758091,0,1
"Hotter tuned: T0=180, alpha=0.8",1976,7,47.18592,43.0359982366,0,1
"Hotter tuned: T0=180, alpha=0.8",1976,8,37.748736,44.4470984662,0,1
"Hotter tuned: T0=180, alpha=0.8",1976,9,30.1989888,41.1439795711,0,1
"Hotter tuned: T0=180, alpha=0.8",1976,10,24.15919104,48.1071123563,0,1
"Hotter tuned: T0=180, alpha=0.8",1976,11,19.327352832,40.944269667,0,1
"Hotter tuned: T0=180, alpha=0.8",1976,12,15.4618822656,48.5533879072,0,1
"Hotter tuned: T0=180, alpha=0.8",1976,13,12.3695058125,38.6582101021,0,1
"Hotter tuned: T0=180, alpha=0.8",1976,14,9.89560464998,36.5676606339,0,1
"Hotter tuned: T0=180, alpha=0.8",1976,15,7.91648371999,37.1409934606,0,1
"Hotter tuned: T0=180, alpha=0.8",1976,16,6.33318697599,31.738863143,0,1
"Hotter tuned: T0=180, alpha=0.8",1976,17,5.06654958079,31.9148983149,0,1
"Hotter tuned: T0=180, alpha=0.8",1976,18,4.05323966463,26.9576957615,0,1
"Hotter tuned: T0=180, alpha=0.8",1976,19,3.24259173171,23.3042332729,0,1
"Hotter tuned: T0=180, alpha=0.8",1976,20,2.59407338537,23.270319242,0,1
"Hotter tuned: T0=180, alpha=0.8",1976,21,2.07525870829,19.5081388845,0,1
"Hotter tuned: T0=180, alpha=0.8",1976,22,1.66020696663,14.0221749692,0,1
"Hotter tuned: T0=180, alpha=0.8",1976,23,1.32816557331,13.2180746393,0,1
"Hotter tuned: T0=180, alpha=0.8",1976,24,1.06253245865,9.88203183844,0,1
"Hotter tuned: T0=180, alpha=0.8",1976,25,0.850025966917,6.49832929917,0,1
"Hotter tuned: T0=180, alpha=0.8",1976,26,0.680020773533,7.28255574279,0,1
"Hotter tuned: T0=180, alpha=0.8",1976,27,0.544016618827,6.05605528217,0,1
"Hotter tuned: T0=180, alpha=0.8",1976,28,0.435213295061,3.10907615538,0,1
"Hotter tuned: T0=180, alpha=0.8",1976,29,0.348170636049,0.138373595894,0,1
"Hotter tuned: T0=180, alpha=0.8",1976,30,0.278536508839,0.0335907961864,0,1
"Hotter tuned: T0=180, alpha=0.8",1977,1,180,48.5957238891,0,1
"Hotter tuned: T0=180, alpha=0.8",1977,2,144,47.4520193988,0,1
"Hotter tuned: T0=180, alpha=0.8",1977,3,115.2,47.8018806196,0,1
"Hotter tuned: T0=180, alpha=0.8",1977,4,92.16,41.4461486015,0,1
"Hotter tuned: T0=180, alpha=0.8",1977,5,73.728,44.2840229805,0,1
"Hotter tuned: T0=180, alpha=0.8",1977,6,58.9824,42.7153321133,0,1
"Hotter tuned: T0=180, alpha=0.8",1977,7,47.18592,40.6047485593,0,1
"Hotter tuned: T0=180, alpha=0.8",1977,8,37.748736,40.4239671023,0,1
"Hotter tuned: T0=180, alpha=0.8",1977,9,30.1989888,42.7294219078,0,1
"Hotter tuned: T0=180, alpha=0.8",1977,10,24.15919104,41.7386323772,0,1
"Hotter tuned: T0=180, alpha=0.8",1977,11,19.327352832,42.5351696665,0,1
"Hotter tuned: T0=180, alpha=0.8",1977,12,15.4618822656,39.5026375478,0,1
"Hotter tuned: T0=180, alpha=0.8",1977,13,12.3695058125,41.6508767467,0,1
"Hotter tuned: T0=180, alpha=0.8",1977,14,9.89560464998,40.7379457328,0,1
"Hotter tuned: T0=180, alpha=0.8",1977,15,7.91648371999,34.8107681667,0,1
"Hotter tuned: T0=180, alpha=0.8",1977,16,6.33318697599,38.3092570121,0,1
"Hotter tuned: T0=180, alpha=0.8",1977,17,5.06654958079,30.7096248628,0,1
"Hotter tuned: T0=180, alpha=0.8",1977,18,4.05323966463,24.7977414077,0,1
"Hotter tuned: T0=180, alpha=0.8",1977,19,3.24259173171,27.6843028246,0,1
"Hotter tuned: T0=180, alpha=0.8",1977,20,2.59407338537,25.023506967,0,1
"Hotter tuned: T0=180, alpha=0.8",1977,21,2.07525870829,17.7521538303,0,1
"Hotter tuned: T0=180, alpha=0.8",1977,22,1.66020696663,16.3393665917,0,1
"Hotter tuned: T0=180, alpha=0.8",1977,23,1.32816557331,10.2352639353,0,1
"Hotter tuned: T0=180, alpha=0.8",1977,24,1.06253245865,8.28509955135,0,1
"Hotter tuned: T0=180, alpha=0.8",1977,25,0.850025966917,8.39814083132,0,1
"Hotter tuned: T0=180, alpha=0.8",1977,26,0.680020773533,6.55565595863,0,1
"Hotter tuned: T0=180, alpha=0.8",1977,27,0.544016618827,4.85623314553,0,1
"Hotter tuned: T0=180, alpha=0.8",1977,28,0.435213295061,3.24993910693,0,1
"Hotter tuned: T0=180, alpha=0.8",1977,29,0.348170636049,3.51486504812,0,1
"Hotter tuned: T0=180, alpha=0.8",1977,30,0.278536508839,1.13771883186,0,1
"Hotter tuned: T0=180, alpha=0.8",1977,31,0.222829207071,0.341843093668,0,1
"Hotter tuned: T0=180, alpha=0.8",1978,1,180,44.9044941635,0,1
"Hotter tuned: T0=180, alpha=0.8",1978,2,144,46.1494057504,0,1
"Hotter tuned: T0=180, alpha=0.8",1978,3,115.2,44.9844921489,0,1
"Hotter tuned: T0=180, alpha=0.8",1978,4,92.16,44.3701954885,0,1
"Hotter tuned: T0=180, alpha=0.8",1978,5,73.728,42.4882766141,0,1
"Hotter tuned: T0=180, alpha=0.8",1978,6,58.9824,42.5294482785,0,1
"Hotter tuned: T0=180, alpha=0.8",1978,7,47.18592,46.2976345208,0,1
"Hotter tuned: T0=180, alpha=0.8",1978,8,37.748736,49.4852771238,0,1
"Hotter tuned: T0=180, alpha=0.8",1978,9,30.1989888,40.7627189528,0,1
"Hotter tuned: T0=180, alpha=0.8",1978,10,24.15919104,36.0219602751,0,1
"Hotter tuned: T0=180, alpha=0.8",1978,11,19.327352832,40.2330232612,0,1
"Hotter tuned: T0=180, alpha=0.8",1978,12,15.4618822656,35.6417995365,0,1
"Hotter tuned: T0=180, alpha=0.8",1978,13,12.3695058125,33.6675797749,0,1
"Hotter tuned: T0=180, alpha=0.8",1978,14,9.89560464998,35.4622024203,0,1
"Hotter tuned: T0=180, alpha=0.8",1978,15,7.91648371999,31.3461839604,0,1
"Hotter tuned: T0=180, alpha=0.8",1978,16,6.33318697599,32.5193359719,0,1
"Hotter tuned: T0=180, alpha=0.8",1978,17,5.06654958079,22.4751639594,0,1
"Hotter tuned: T0=180, alpha=0.8",1978,18,4.05323966463,28.3689248034,0,1
"Hotter tuned: T0=180, alpha=0.8",1978,19,3.24259173171,21.4777899776,0,1
"Hotter tuned: T0=180, alpha=0.8",1978,20,2.59407338537,24.3903430956,0,1
"Hotter tuned: T0=180, alpha=0.8",1978,21,2.07525870829,19.6515545083,0,1
"Hotter tuned: T0=180, alpha=0.8",1978,22,1.66020696663,15.5132227776,0,1
"Hotter tuned: T0=180, alpha=0.8",1978,23,1.32816557331,12.5198929776,0,1
"Hotter tuned: T0=180, alpha=0.8",1978,24,1.06253245865,9.64272974467,0,1
"Hotter tuned: T0=180, alpha=0.8",1978,25,0.850025966917,8.29972993706,0,1
"Hotter tuned: T0=180, alpha=0.8",1978,26,0.680020773533,8.94321285381,0,1
"Hotter tuned: T0=180, alpha=0.8",1978,27,0.544016618827,5.20071473516,0,1
"Hotter tuned: T0=180, alpha=0.8",1978,28,0.435213295061,3.58529778432,0,1
"Hotter tuned: T0=180, alpha=0.8",1978,29,0.348170636049,1.92645523013,0,1
"Hotter tuned: T0=180, alpha=0.8",1978,30,0.278536508839,1.08647830682,0,1
"Hotter tuned: T0=180, alpha=0.8",1978,31,0.222829207071,0.252307147814,0,1
"Hotter tuned: T0=180, alpha=0.8",1978,32,0.178263365657,0.00963857237229,0,1
"Hotter tuned: T0=180, alpha=0.8",1979,1,180,41.5838301313,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,2,144,51.7990080401,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,3,115.2,49.563299449,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,4,92.16,46.904244391,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,5,73.728,41.6192765748,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,6,58.9824,44.0986367959,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,7,47.18592,42.1860338481,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,8,37.748736,40.6331153367,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,9,30.1989888,44.9980931198,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,10,24.15919104,38.0549889605,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,11,19.327352832,41.6188855444,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,12,15.4618822656,41.0855150523,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,13,12.3695058125,35.9261154511,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,14,9.89560464998,31.262732571,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,15,7.91648371999,39.3812871643,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,16,6.33318697599,32.3703369246,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,17,5.06654958079,27.0454169678,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,18,4.05323966463,33.431325885,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,19,3.24259173171,28.1330715788,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,20,2.59407338537,20.8760423833,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,21,2.07525870829,21.5451971656,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,22,1.66020696663,15.9082737809,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,23,1.32816557331,14.8645564793,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,24,1.06253245865,10.3250331734,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,25,0.850025966917,7.2360637351,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,26,0.680020773533,5.77679048136,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,27,0.544016618827,5.50749191325,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,28,0.435213295061,5.1054198092,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,29,0.348170636049,5.3191452026,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,30,0.278536508839,3.04038929941,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,31,0.222829207071,0.493443333511,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,32,0.178263365657,0.422212206979,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,33,0.142610692526,0.517355634238,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,34,0.114088554021,0.0442545129346,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1979,35,0.0912708432164,6.65714020111e-07,1.06946828242e-10,1
"Hotter tuned: T0=180, alpha=0.8",1980,1,180,45.2781559657,0,1
"Hotter tuned: T0=180, alpha=0.8",1980,2,144,40.5181357899,0,1
"Hotter tuned: T0=180, alpha=0.8",1980,3,115.2,44.621203703,0,1
"Hotter tuned: T0=180, alpha=0.8",1980,4,92.16,50.7294404749,0,1
"Hotter tuned: T0=180, alpha=0.8",1980,5,73.728,40.084373785,0,1
"Hotter tuned: T0=180, alpha=0.8",1980,6,58.9824,43.7531390425,0,1
"Hotter tuned: T0=180, alpha=0.8",1980,7,47.18592,41.1840615805,0,1
"Hotter tuned: T0=180, alpha=0.8",1980,8,37.748736,46.4229928786,0,1
"Hotter tuned: T0=180, alpha=0.8",1980,9,30.1989888,44.0854626676,0,1
"Hotter tuned: T0=180, alpha=0.8",1980,10,24.15919104,42.9473148918,0,1
"Hotter tuned: T0=180, alpha=0.8",1980,11,19.327352832,36.9120920468,0,1
"Hotter tuned: T0=180, alpha=0.8",1980,12,15.4618822656,39.6363560995,0,1
